uid	syl_begin	syl_end	cyc_begin	cyc_end	f0	oq_1	oq_2	oq_3	oq_4	oq_gold	creak
101	13.316	13.884	0.0514283446712018	0.0559367346938775	221.808671159843	66.3316582914573	66.3316582914573	68.2522814426514	66.6337945239873	66.3316582914573	0
101	13.316	13.884	0.0559367346938775	0.0608038548752834	205.460305628028	58.411214953271	58.411214953271	60.9889233443576	58.8436726335718	58.411214953271	0
101	13.316	13.884	0.0608038548752834	0.0656226757369615	207.519646134299	58.6854460093897	58.6854460093897	60.522542568459	60.0293413727117	58.6854460093897	0
101	13.316	13.884	0.0656226757369615	0.0704523809523809	207.051974271093	60.5633802816901	60.093896713615	62.9202623602722	61.7560524816373	60.093896713615	0
101	13.316	13.884	0.0704523809523809	0.0753244897959184	205.249930187098	58.6046511627907	59.5348837209302	67.9004843928488	61.5951025093578	59.5348837209302	0
101	13.316	13.884	0.0753244897959184	0.0802	205.106739221431	63.7209302325581	63.2558139534884	65.9464655902786	62.4993379615034	63.2558139534884	0
101	13.316	13.884	0.0802	0.0850904761904762	204.479065238559	63.2558139534884	63.7209302325581	69.1745070379767	65.5610758480344	63.7209302325581	0
101	13.316	13.884	0.0850904761904762	0.0899925170068027	203.996669442132	64.5161290322581	64.5161290322581	69.4418082880981	67.5148350071755	64.5161290322581	0
101	13.316	13.884	0.0899925170068027	0.0948453514739229	206.065137143124	65.8878504672897	65.4205607476635	67.2142575849036	66.3903198533749	65.4205607476635	0
101	13.316	13.884	0.0948453514739229	0.0997185941043084	205.202177655763	64.6511627906977	64.6511627906977	69.1783190117814	68.6758294344291	64.6511627906977	0
101	13.316	13.884	0.0997185941043084	0.104586167800454	205.44116276903	65.4205607476635	65.4205607476635	68.1345065923927	66.8672567957329	65.4205607476635	0
101	13.316	13.884	0.104586167800454	0.109427891156463	206.538029224428	63.5514018691589	64.4859813084112	68.7480339906456	67.5071877803327	64.4859813084112	0
101	13.316	13.884	0.109427891156463	0.114246485260771	207.529411764706	65.0943396226415	65.0943396226415	70.8481072780974	67.6227724473523	65.0943396226415	0
101	13.316	13.884	0.114246485260771	0.119037641723356	208.717875905154	64.1509433962264	64.622641509434	70.095582936663	66.9020181656253	64.622641509434	0
101	13.316	13.884	0.119037641723356	0.123827891156463	208.757396449704	64.4549763033175	64.9289099526066	69.5037064597975	68.9290157180669	64.9289099526066	0
101	13.316	13.884	0.123827891156463	0.128606349206349	209.27252882836	64.9289099526066	64.9289099526066	69.0931860410346	68.7646040767024	64.9289099526066	0
101	13.316	13.884	0.128606349206349	0.133372789115646	209.800190294957	65.2380952380952	65.2380952380952	71.61325720156	73.288346625022	65.2380952380952	0
101	13.316	13.884	0.133372789115646	0.138132199546485	210.110057649245	64.7619047619048	64.7619047619048	68.4425817494394	64.7088021016446	64.7619047619048	0
101	13.316	13.884	0.138132199546485	0.142902267573696	209.640616086708	65.2380952380952	64.7619047619048	68.2690949034056	71.3296139053263	64.7619047619048	0
101	13.316	13.884	0.142902267573696	0.147662131519274	210.090038587966	64.7619047619048	64.2857142857143	66.8549395762328	65.3583632246126	64.2857142857143	0
101	13.316	13.884	0.147662131519274	0.152428798185941	209.79020979021	64.7619047619048	64.2857142857143	68.9286948643957	68.3578269395882	64.2857142857143	0
101	13.316	13.884	0.152428798185941	0.157196371882086	209.750297265161	64.2857142857143	63.8095238095238	70.3153841033011	66.6560992645174	63.8095238095238	0
101	13.316	13.884	0.157196371882086	0.161956235827664	210.090038587965	62.3809523809524	62.8571428571429	69.9800534175315	63.1159327394726	62.8571428571429	0
101	13.316	13.884	0.161956235827664	0.166683673469388	211.531082118189	63.6363636363636	63.1578947368421	71.242626014125	68.1275273187141	63.1578947368421	0
101	13.316	13.884	0.166683673469388	0.171420634920635	211.105792245093	63.6363636363636	63.1578947368421	65.2713321422474	65.174281670992	63.1578947368421	0
101	13.316	13.884	0.171420634920635	0.1761410430839	211.846087332469	62.9807692307692	62.9807692307692	68.4556620621625	66.3670427769639	62.9807692307692	0
101	13.316	13.884	0.1761410430839	0.180856462585034	212.0702091849	61.5384615384615	61.5384615384615	66.8661241198237	65.7459159875895	61.5384615384615	0
101	13.316	13.884	0.180856462585034	0.185574376417234	211.958089012785	63.9423076923077	61.5384615384615	69.3911415997071	65.9903157370996	61.5384615384615	0
101	13.316	13.884	0.185574376417234	0.190267800453515	213.064064160789	62.8019323671498	62.8019323671498	67.5674543874178	65.9072716368182	62.8019323671498	0
101	13.316	13.884	0.190267800453515	0.19498231292517	212.111009571449	62.5	62.5	68.6066300464106	66.7355897228328	62.5	0
101	13.316	13.884	0.19498231292517	0.199693424036281	212.264150943396	61.8357487922705	62.8019323671498	68.3513349979281	64.8557398722209	62.8019323671498	0
101	13.316	13.884	0.199693424036281	0.204374829931973	213.611043836279	62.8019323671498	62.3188405797101	67.2389854186042	67.0936142693473	62.3188405797101	0
101	13.316	13.884	0.204374829931973	0.209063718820862	213.270142180096	61.3526570048309	61.3526570048309	66.4688600527832	66.2116572586702	61.3526570048309	0
101	13.316	13.884	0.209063718820862	0.213756462585034	213.094950471128	69.0821256038647	62.3188405797101	69.9848466059896	67.9378077857187	62.3188405797101	0
101	13.316	13.884	0.213756462585034	0.218449206349206	213.094950471127	61.8357487922705	61.8357487922705	69.2207621598905	63.5672632864767	61.8357487922705	0
101	13.316	13.884	0.218449206349206	0.223114285714286	214.358625382784	60.9756097560976	60.9756097560976	69.1200938221692	66.7255609028403	0	0
101	13.316	13.884	0.223114285714286	0.227794557823129	213.662790697675	58.4541062801932	59.4202898550725	68.7129672742085	60.9708424469177	0	0
101	13.316	13.884	0.227794557823129	0.232443083900227	215.121951219512	60.9756097560976	60.4878048780488	71.1272890398133	66.9032346195206	0	0
101	13.316	13.884	0.232443083900227	0.237095691609977	214.933229359585	66.8292682926829	59.5121951219512	67.9238293213553	62.0370062773632	0	0
101	13.316	13.884	0.237095691609977	0.241726984126984	215.922444183315	64.7058823529412	59.8039215686275	66.3548838687862	66.5390958839528	0	0
101	13.316	13.884	0.241726984126984	0.246344671201814	216.558632881556	59.8039215686275	59.8039215686275	70.659156991224	68.1944664572304	0	0
101	13.316	13.884	0.246344671201814	0.250926303854875	218.262806236079	66.8316831683168	59.9009900990099	69.3733147750878	67.7719550659693	0	0
101	13.316	13.884	0.250926303854875	0.255495238095238	218.869422800139	59.7014925373134	59.7014925373134	67.0181149773211	65.1198105688695	0	0
101	13.316	13.884	0.255495238095238	0.260056689342404	219.228474845895	66.3366336633663	59.9009900990099	67.489265895148	66.498904532089	0	0
101	13.316	13.884	0.260056689342404	0.264608163265306	219.709047429254	61	60.5	67.5035819287322	65.0275713654808	0	0
101	13.316	13.884	0.264608163265306	0.269147619047619	220.290723812379	58.5	58.5	68.0758778412827	71.1290822263137	0	0
101	13.316	13.884	0.269147619047619	0.273691156462585	220.092828267702	58.7064676616915	58.7064676616915	67.5987650316144	67.1239137126434	0	0
101	13.316	13.884	0.273691156462585	0.278230158730159	220.31273417595	59	58.5	68.387433784022	64.5201605164692	0	0
101	13.316	13.884	0.278230158730159	0.282824263038549	217.670286278384	58.6206896551724	58.6206896551724	62.372535033466	62.372535033466	0	0
101	13.316	13.884	0.282824263038549	0.287397959183674	218.641546851758	58.7064676616915	58.7064676616915	67.2417879132581	67.9673268704627	0	0
101	13.316	13.884	0.287397959183674	0.291939909297052	220.169745381928	58.2089552238806	58.2089552238806	66.6004357913557	70.0028812771523	0	0
101	13.316	13.884	0.291939909297052	0.296498639455782	219.359331476323	58.7064676616915	58.7064676616915	65.7532298502759	69.4240670297984	0	0
101	13.316	13.884	0.296498639455782	0.30106485260771	218.999851020511	64.1791044776119	58.7064676616915	63.7522492493386	59.4852813250388	0	0
101	13.316	13.884	0.30106485260771	0.305683446712018	216.516103692064	59.8039215686275	58.8235294117647	68.2252403968202	71.847139815548	0	0
101	13.316	13.884	0.305683446712018	0.310282993197279	217.412739104712	58.9108910891089	58.9108910891089	68.9488087220204	69.3342455541501	0	0
101	13.316	13.884	0.310282993197279	0.314903628117914	216.420474063896	58.3333333333333	58.3333333333333	66.5139511021561	69.3606440078497	0	0
101	13.316	13.884	0.314903628117914	0.319474376417234	218.782556928113	69.3069306930693	57.9207920792079	69.3309870044095	61.1297657554555	0	0
101	13.316	13.884	0.319474376417234	0.324072335600907	217.487794052376	59.6059113300493	58.128078817734	65.6484389825679	63.9027015077421	0	0
101	13.316	13.884	0.324072335600907	0.328650113378685	218.44660194175	66.6666666666667	57.7114427860697	66.0660294634298	65.1483776554787	0	0
101	13.316	13.884	0.328650113378685	0.333161224489796	221.67487684729	65.8291457286432	56.2814070351759	66.834038363421	65.3999369436562	0	0
101	13.316	13.884	0.333161224489796	0.337683900226757	221.108047129606	55.5	55.5	57.605676748958	61.2216508561873	55.5	0
101	13.316	13.884	0.337683900226757	0.342214512471655	220.72072072072	54	53.5	60.8732438857052	59.2723089288897	0	0
101	13.316	13.884	0.342214512471655	0.346737414965986	221.096961796851	50.7537688442211	51.7587939698493	59.5076578697456	63.6650010884917	0	0
101	13.316	13.884	0.346737414965986	0.351264399092971	220.897615708276	52	53	59.2918742078078	56.4048414675517	53	0
101	13.316	13.884	0.351264399092971	0.355813151927438	219.840478564306	56	55	58.395777780187	58.6883419574898	55	0
101	13.316	13.884	0.355813151927438	0.360377324263039	219.097774244835	52.970297029703	52.4752475247525	58.9175198075734	57.1461695209294	0	1
101	13.316	13.884	0.360377324263039	0.365116780045351	210.994689249318	52.6315789473684	52.6315789473684	56.6030136237291	57.1920415745032	0	2
101	13.316	13.884	0.365116780045351	0.369824036281179	212.437978708029	57.487922705314	68.1159420289855	58.4034369645762	56.566361157619	0	2
101	13.316	13.884	0.369824036281179	0.37502925170068	192.115007623611	59.5652173913044	59.1304347826087	69.7152214348266	61.8369988841827	0	2
101	13.316	13.884	0.37502925170068	0.379127219705737	244.023379090837	45.8563535911602	43.0939226519337	56.609999511906	61.2369090392541	0	2
101	13.316	13.884	0.379127219705737	0.388138095238095	110.977007329526	76.5743073047859	76.5743073047859	60.5678027844589	63.0528650090154	0	2
101	13.316	13.884	0.388138095238095	0.399645124716553	86.9034012533007	24.2603550295858	28.0078895463511	47.2063260808345	42.8810614911707	0	0
101	13.316	13.884	0.399645124716553	0.42098253968254	46.866033284448	16.259298618491	14.9840595111583	27.0617763310955	15.5627454520222	0	0
102	595.243	595.839	0.0882807256235828	0.0924891156462585	237.620561452664	75.8064516129032	76.3440860215054	75.2688172043011	75.2688172043011	76.3440860215054	0
102	595.243	595.839	0.0924891156462585	0.0973616780045351	205.230826507818	63.2558139534884	63.2558139534884	63.9954580420622	62.7906976744186	63.2558139534884	0
102	595.243	595.839	0.0973616780045351	0.102124716553288	209.950011901928	64.7619047619048	64.7619047619048	69.6971952860179	72.7568436399868	64.7619047619048	0
102	595.243	595.839	0.102124716553288	0.107022902494331	204.157214943752	62.962962962963	62.962962962963	68.8773887387677	68.1013119130237	62.962962962963	0
