uid	syl_begin	syl_end	cyc_begin	cyc_end	f0	oq_1	oq_2	oq_3	oq_4	oq_gold	creak
101	5.912	6.394	0.0230651735266396	0.0267028517765498	274.900618278895	76.3975155279503	80.1242236024845	80.4288598467292	80.4288598467292	80.1242236024845	0
101	5.912	6.394	0.0267028517765498	0.0313700348680506	214.262003524364	60.4878048780488	55.1219512195122	61.9179059814126	60.0251553339714	55.1219512195122	0
101	5.912	6.394	0.0313700348680506	0.036221018206265	206.143771330309	52.803738317757	52.3364485981308	54.7056305655989	53.3712366358271	52.3364485981308	0
101	5.912	6.394	0.036221018206265	0.0411849723725696	201.452303244055	52.0547945205479	53.8812785388128	55.9554906126695	55.5616937398038	53.8812785388128	0
101	5.912	6.394	0.0411849723725696	0.0461315109001929	202.161571049257	53.6697247706422	53.6697247706422	57.4104217057595	54.1936437109453	53.6697247706422	0
101	5.912	6.394	0.0461315109001929	0.051093369922405	201.53736644339	52.5114155251142	52.5114155251142	50.6233417667051	52.2607393253443	52.5114155251142	0
101	5.912	6.394	0.051093369922405	0.0560349448799978	202.364632446481	53.6697247706422	53.2110091743119	56.4218785243051	53.9484798551365	53.2110091743119	0
101	5.912	6.394	0.0560349448799978	0.0609991159581563	201.443500688329	53.8812785388128	52.5114155251142	54.8200754349398	53.2849069395759	52.5114155251142	0
101	5.912	6.394	0.0609991159581563	0.0659734311736121	201.032696298149	51.5981735159817	52.9680365296804	57.2481505944723	55.8300063724762	52.9680365296804	0
101	5.912	6.394	0.0659734311736121	0.0709574574089627	200.640998417548	53.1818181818182	52.2727272727273	54.2024397884245	53.8075435728334	52.2727272727273	0
101	5.912	6.394	0.0709574574089627	0.075907874593046	202.003177270643	51.1415525114155	52.0547945205479	51.4227104596288	53.9465030073164	52.0547945205479	0
101	5.912	6.394	0.075907874593046	0.0808189654845409	203.620747832587	51.3888888888889	50.9259259259259	55.7966899724535	53.4695134297654	50.9259259259259	0
101	5.912	6.394	0.0808189654845409	0.0857670286124903	202.09928089871	49.0825688073394	50	53.8753669327275	52.6078827898539	50	0
101	5.912	6.394	0.0857670286124903	0.0906511314092748	204.745895327665	50	50.9259259259259	52.9501139743619	52.9501139743619	50.9259259259259	0
101	5.912	6.394	0.0906511314092748	0.0955436089820322	204.395418298548	48.8372093023256	50.2325581395349	55.0065002971751	53.1708698965523	50.2325581395349	0
101	5.912	6.394	0.0955436089820322	0.1004151506832	205.273825277997	49.7674418604651	49.7674418604651	56.4231487443498	53.9794465002233	49.7674418604651	0
101	5.912	6.394	0.1004151506832	0.105288157073488	205.212125720366	52.093023255814	53.0232558139535	52.6706473262537	52.6706473262537	53.0232558139535	0
101	5.912	6.394	0.105288157073488	0.110168194748041	204.916450791896	50.2325581395349	50.6976744186047	56.2316450019532	54.5597853038048	50.6976744186047	0
101	5.912	6.394	0.110168194748041	0.115042764813278	205.146297338388	55.3488372093023	54.8837209302326	54.9461403196757	54.9461403196757	54.8837209302326	0
101	5.912	6.394	0.115042764813278	0.119916348300693	205.187825874382	53.0232558139535	53.953488372093	55.5590381888114	54.818157769731	53.953488372093	0
101	5.912	6.394	0.119916348300693	0.124808940306617	204.390637680232	55.0925925925926	55.0925925925926	54.6296296296296	54.6296296296296	55.0925925925926	0
101	5.912	6.394	0.124808940306617	0.129694996795167	204.664027594326	56.0185185185185	56.0185185185185	57.14817693856	57.14817693856	56.0185185185185	0
101	5.912	6.394	0.129694996795167	0.134608265883855	203.530476745584	56.4814814814815	56.4814814814815	58.5895446558384	57.4016025245241	56.4814814814815	0
101	5.912	6.394	0.134608265883855	0.139493863072606	204.683268260939	56.9444444444444	56.9444444444444	57.6816345384849	57.6816345384849	56.9444444444444	0
101	5.912	6.394	0.139493863072606	0.144390031596337	204.241335884001	57.8703703703704	58.3333333333333	60.0818107413703	60.0818107413703	58.3333333333333	0
101	5.912	6.394	0.144390031596337	0.149278797922709	204.550582547916	55.8139534883721	56.2790697674419	59.3427083403401	58.2470737138193	56.2790697674419	0
101	5.912	6.394	0.149278797922709	0.154165501529011	204.636925126854	56.9444444444444	56.4814814814815	57.8830797384256	57.3556028879027	56.4814814814815	0
101	5.912	6.394	0.154165501529011	0.159051720379155	204.657226921098	56.7441860465116	56.2790697674419	58.2789905172009	57.5232159842625	56.2790697674419	0
101	5.912	6.394	0.159051720379155	0.163949828978571	204.160438606681	54.1666666666667	55.0925925925926	58.9806485598323	56.6288865522883	55.0925925925926	0
101	5.912	6.394	0.163949828978571	0.168840112945088	204.487102762705	54.6296296296296	55.0925925925926	58.1053738771257	57.168836530529	55.0925925925926	0
101	5.912	6.394	0.168840112945088	0.173731213577202	204.45295961287	54.6296296296296	54.6296296296296	57.5883141462932	57.9863808767327	54.6296296296296	0
101	5.912	6.394	0.173731213577202	0.178595189553746	205.59312069434	54.6728971962617	55.1401869158878	58.0520112824934	57.0115112989458	55.1401869158878	0
101	5.912	6.394	0.178595189553746	0.183480207392447	204.707543149079	53.4883720930233	53.4883720930233	57.071047362756	55.5926197037843	53.4883720930233	0
101	5.912	6.394	0.183480207392447	0.188361473228537	204.86489234136	53.7037037037037	53.7037037037037	55.123373189394	55.123373189394	53.7037037037037	0
101	5.912	6.394	0.188361473228537	0.193226020434084	205.568978518631	54.2056074766355	54.2056074766355	54.8896957119594	54.8896957119594	54.2056074766355	0
101	5.912	6.394	0.193226020434084	0.198104986324032	204.961465719658	53.0232558139535	53.0232558139535	58.8804004162118	57.2904132210338	53.0232558139535	0
101	5.912	6.394	0.198104986324032	0.202973708864199	205.392686017727	53.4883720930233	53.4883720930233	56.0708117839403	55.3025794517746	53.4883720930233	0
101	5.912	6.394	0.202973708864199	0.2078101911328	206.76184558604	57.7464788732394	53.5211267605634	57.7254006423739	57.975876121028	53.5211267605634	0
101	5.912	6.394	0.2078101911328	0.212656377704107	206.347812921748	54.2056074766355	54.2056074766355	56.8243795310052	56.0004014562357	54.2056074766355	0
101	5.912	6.394	0.212656377704107	0.217503351657422	206.314292098905	56.0747663551402	56.0747663551402	58.2642911673892	57.8997924991668	56.0747663551402	0
