uid	syl_begin	syl_end	cyc_begin	cyc_end	f0	oq_1	oq_2	oq_3	oq_4	oq_gold	creak
101	23.349	23.745	0.00586507936507936	0.0124027210884354	152.960355173251	65.9722222222222	67.0138888888889	69.8696194451811	69.8696194451811	67.0138888888889	1
101	23.349	23.745	0.0124027210884354	0.02278820861678	96.2882096069869	76.4192139737991	76.4192139737991	67.0598375475612	66.8462172905	0	0
101	23.349	23.745	0.02278820861678	0.0322952380952381	105.185326527692	45.1073985680191	45.1073985680191	63.0297741747742	60.0495011167072	45.1073985680191	0
101	23.349	23.745	0.0322952380952381	0.0420095238095238	102.941176470588	44.988344988345	44.988344988345	62.5608164120034	61.3943225307234	44.988344988345	0
101	23.349	23.745	0.0420095238095238	0.0514492013485389	105.935822051855	43.75	43.75	62.4778915917687	59.0699205063095	43.75	0
101	23.349	23.745	0.0514492013485389	0.0609118844925512	105.678271667881	43.4052757793765	44.1247002398081	61.8445249457424	55.5695090715713	44.1247002398081	0
101	23.349	23.745	0.0609118844925512	0.0706690178810363	102.489118492543	44.5475638051044	44.5475638051044	61.0108620821447	58.9874320115966	44.5475638051044	0
101	23.349	23.745	0.0706690178810363	0.0804089370307654	102.67025676777	44.988344988345	45.2214452214452	57.9237749763306	58.6564102085325	45.2214452214452	0
101	23.349	23.745	0.0804089370307654	0.0902680108920041	101.429405446645	46.8965517241379	47.3563218390805	61.6835886570874	56.8294319901958	47.3563218390805	0
101	23.349	23.745	0.0902680108920041	0.100507961301478	97.6567229343989	45.2328159645233	45.4545454545455	60.3046253195746	62.3784381346569	45.4545454545455	0
101	23.349	23.745	0.100507961301478	0.110452298231502	100.559746420175	47.6082004555809	48.0637813211845	62.5649545457466	61.3169045450602	48.0637813211845	0
101	23.349	23.745	0.110452298231502	0.120589567414372	98.6458958483416	47.427293064877	47.6510067114094	63.4017634028738	60.5977349642412	47.6510067114094	0
101	23.349	23.745	0.120589567414372	0.130666476635854	99.2367776687149	47.5225225225225	47.2972972972973	60.2215906932261	58.1608652311229	47.2972972972973	0
101	23.349	23.745	0.130666476635854	0.140887438040062	97.838154401828	47.450110864745	47.450110864745	56.8500706884356	48.3002178242533	47.450110864745	0
101	23.349	23.745	0.140887438040062	0.150954352830259	99.3352999246384	49.3243243243243	48.8738738738739	56.9211761657595	50.0035116490431	48.8738738738739	0
101	23.349	23.745	0.150954352830259	0.160725061463818	102.346721973199	50.1160092807425	49.4199535962877	61.2521335220508	57.6510325386884	49.4199535962877	0
101	23.349	23.745	0.160725061463818	0.170579269404888	101.47949038423	48.9655172413793	48.735632183908	61.1879405611097	57.7453931019067	48.735632183908	0
101	23.349	23.745	0.170579269404888	0.180324484682938	102.614459657181	49.6503496503497	49.6503496503497	62.0298763413483	57.6377208116308	49.6503496503497	0
101	23.349	23.745	0.180324484682938	0.190137683007222	101.903575873454	49.4226327944573	49.4226327944573	49.5885849760352	49.3792658840941	49.4226327944573	0
101	23.349	23.745	0.190137683007222	0.199930876252458	102.111739752148	49.0740740740741	49.0740740740741	59.5848642240709	48.8206377806166	49.0740740740741	0
101	23.349	23.745	0.199930876252458	0.209732074500751	102.028341297366	47.2222222222222	47.2222222222222	60.8105010515336	57.4065339175315	47.2222222222222	0
101	23.349	23.745	0.209732074500751	0.219548535550652	101.869705886534	49.8845265588915	49.8845265588915	60.0836701555803	58.9248004411747	49.8845265588915	0
101	23.349	23.745	0.219548535550652	0.229248667486792	103.091381290835	49.2990654205608	49.2990654205608	59.9379087894163	57.7633913436795	49.2990654205608	0
101	23.349	23.745	0.229248667486792	0.238835287803613	104.312048141228	49.8817966903073	49.8817966903073	58.5247985124392	51.9546004051969	49.8817966903073	0
101	23.349	23.745	0.238835287803613	0.248206677746532	106.707756916636	47.9418886198547	47.9418886198547	56.8221231305269	50.2271771857339	47.9418886198547	0
101	23.349	23.745	0.248206677746532	0.257486760370649	107.757661273533	44.2542787286064	44.2542787286064	47.699997341251	46.9676128668641	44.2542787286064	0
101	23.349	23.745	0.257486760370649	0.26666922646773	108.903206331237	42.4691358024691	42.7160493827161	43.7022991133393	43.7022991133393	42.7160493827161	0
101	23.349	23.745	0.26666922646773	0.276125478368319	105.750143980175	40.0479616306954	40.2877697841727	47.6806717251118	51.806273001667	40.2877697841727	0
101	23.349	23.745	0.276125478368319	0.285731292517007	104.103617301044	37.7358490566038	37.7358490566038	51.1361361042352	57.6561939564002	37.7358490566038	0
101	23.349	23.745	0.285731292517007	0.296589569160998	92.0956458181055	39.2484342379958	41.9624217118998	59.053354907344	56.5002613599097	41.9624217118998	0
101	23.349	23.745	0.296589569160998	0.31085592379084	70.0949910433447	82.9888712241653	75.1987281399046	77.3394275937313	61.0511840222349	0	0
102	601.579	601.931	0.0110289476190095	0.0171557856430784	163.216327259112	73.0627306273063	77.4907749077491	69.8459557715093	70.8090970701412	0	1
102	601.579	601.931	0.0171557856430784	0.0285181405895692	88.0099244134991	77.0459081836327	77.0459081836327	71.5969267815807	69.4006633700776	0	0
102	601.579	601.931	0.0285181405895692	0.0377449983002053	108.379258829066	54.0540540540541	53.8083538083538	61.3804266616118	62.6104540588122	0	0
102	601.579	601.931	0.0377449983002053	0.0482584668443741	95.1160880730125	50.755939524838	50.1079913606911	49.2677821329288	49.5496595558289	0	0
102	601.579	601.931	0.0482584668443741	0.0582159155030253	100.427331767478	50.1138952164009	50.1138952164009	55.5114983096688	54.6417500583115	50.1138952164009	0
102	601.579	601.931	0.0582159155030253	0.0683210480662096	98.9596122314391	49.5515695067265	50	48.904124228699	47.72267705778	50	0
102	601.579	601.931	0.0683210480662096	0.078446232002877	98.7636379007984	49.3273542600897	49.1031390134529	61.0743080579466	61.5171167170764	49.1031390134529	0
102	601.579	601.931	0.078446232002877	0.0887630388655241	96.9292159205367	49.4505494505495	49.4505494505495	56.6895596962832	62.186243825274	49.4505494505495	0
102	601.579	601.931	0.0887630388655241	0.099137328791306	96.392139332334	50.4366812227074	50.2183406113537	62.0459440114217	62.1163883386183	50.2183406113537	0
102	601.579	601.931	0.099137328791306	0.109545789057864	96.0756898129292	50.5446623093682	51.19825708061	67.9719907876613	62.4832178634648	51.19825708061	0
102	601.579	601.931	0.109545789057864	0.119979072034135	95.8471079787989	50	50.4347826086956	59.2863999345357	62.6098159699893	50.4347826086956	0
102	601.579	601.931	0.119979072034135	0.130404036215862	95.9235909656931	51.9565217391304	51.304347826087	67.6366631899861	62.565868974381	51.304347826087	0
102	601.579	601.931	0.130404036215862	0.140683206476974	97.2841167718754	51.8763796909492	51.6556291390728	66.8795752036332	62.2780581986631	51.6556291390728	0
102	601.579	601.931	0.140683206476974	0.150832557980632	98.5284625958165	52.6785714285714	53.125	68.2839322840955	62.8312725738884	53.125	0
102	601.579	601.931	0.150832557980632	0.160786562127495	100.462083925807	47.8359908883827	48.0637813211845	51.8038667915332	50.8039765845517	48.0637813211845	0
102	601.579	601.931	0.160786562127495	0.170750419096167	100.362741370553	50.1138952164009	50.1138952164009	54.1840519230269	52.8681985869069	50.1138952164009	0
102	601.579	601.931	0.170750419096167	0.180606032937313	101.465014368273	49.8850574712644	49.8850574712644	60.6116118362774	54.9587245623074	49.8850574712644	0
102	601.579	601.931	0.180606032937313	0.190552829727911	100.53487781566	48.6301369863014	48.4018264840183	61.0030905903024	59.2139876914387	48.4018264840183	0
102	601.579	601.931	0.190552829727911	0.20057379808195	99.7907552114963	51.8099547511312	51.8099547511312	62.9402112915358	53.8573696921338	51.8099547511312	0
102	601.579	601.931	0.20057379808195	0.210642120662694	99.3214104912052	51.8018018018018	52.2522522522522	67.6602284034128	59.5794818731136	52.2522522522522	0
102	601.579	601.931	0.210642120662694	0.220672709667874	99.6950427819965	52.8216704288939	52.3702031602709	66.1644468379649	59.0449885139615	52.3702031602709	0
102	601.579	601.931	0.220672709667874	0.230908631159678	97.6951611831594	53.2150776053215	52.1064301552106	68.2352554086401	60.0918839134009	52.1064301552106	0
102	601.579	601.931	0.230908631159678	0.241081903023418	98.296793145212	54.1202672605791	54.3429844097996	61.5836255942169	58.8922990625024	54.3429844097996	0
102	601.579	601.931	0.241081903023418	0.250907256235828	101.777511544006	53.810623556582	53.810623556582	59.6528433102561	60.5377141182258	53.810623556582	0
102	601.579	601.931	0.250907256235828	0.260626347536254	102.89027740239	52.6806526806527	52.6806526806527	56.8066510326892	57.0612467685825	52.6806526806527	0
102	601.579	601.931	0.260626347536254	0.270333456734722	103.017281412448	51.6355140186916	53.9719626168224	56.4494579057015	55.6148294216155	53.9719626168224	1
102	601.579	601.931	0.270333456734722	0.27979202065575	105.724294760733	52.5179856115108	52.2781774580336	52.7536218248672	52.7536218248672	52.2781774580336	2
102	601.579	601.931	0.27979202065575	0.28905283446712	107.981870747932	47.7941176470588	48.0392156862745	51.9940897319186	50.4491313798925	48.0392156862745	2
102	601.579	601.931	0.28905283446712	0.298124578408183	110.232388226212	45.25	45.75	50.4367837869034	47.832529274181	45.75	2
102	601.579	601.931	0.298124578408183	0.308301518372681	98.2613637781565	49.2204899777283	49.4432071269488	49.7716395310265	49.7716395310265	49.4432071269488	2
102	601.579	601.931	0.308301518372681	0.315397340043738	140.92800613618	76.038338658147	76.038338658147	76.3754426477714	75.129962523109	0	0
102	601.579	601.931	0.315397340043738	0.320118804410179	211.798696842416	53.3653846153846	51.9230769230769	51.4700256342256	54.5508454046885	51.9230769230769	0
111	38.131	38.21	0.00490104456966917	0.0140468980692114	109.33916665624	37.9652605459057	37.9652605459057	44.5098082308734	40.1547060357063	37.9652605459057	0
111	38.131	38.21	0.0140468980692114	0.0230862588253034	110.627291794506	36.3408521303258	36.3408521303258	35.9596271755233	35.7129229913539	36.3408521303258	0
111	38.131	38.21	0.0230862588253034	0.0324028387197398	107.33552562536	36.0097323600973	36.2530413625304	38.2428600273972	39.3444087668482	36.2530413625304	0
111	38.131	38.21	0.0324028387197398	0.0419780189808605	104.436676149109	35.3080568720379	35.3080568720379	40.4370402988428	37.958354351219	35.3080568720379	0
111	38.131	38.21	0.0419780189808605	0.0517367006570486	102.472857828745	35.7308584686775	35.7308584686775	41.5419672159368	35.2524553492528	35.7308584686775	0
111	38.131	38.21	0.0517367006570486	0.0614469896267151	102.983546949411	35.981308411215	36.4485981308411	40.3072007996197	40.2020277835155	36.4485981308411	0
111	38.131	38.21	0.0614469896267151	0.0715659335923028	98.8245417111487	37.6681614349776	37.6681614349776	45.8289632530835	42.4311005631755	37.6681614349776	0
112	610.622	610.703	0.00551670564934064	0.0164740761807086	91.2627712220988	35.1239669421488	35.1239669421488	35.1469777862395	39.186359826984	35.1239669421488	0
112	610.622	610.703	0.0164740761807086	0.027354465851799	91.908472971059	34.446764091858	34.446764091858	34.482226575257	34.482226575257	34.446764091858	0
112	610.622	610.703	0.027354465851799	0.0387291479613876	87.9145448079834	47.2111553784861	47.0119521912351	59.7051661955165	50.19223258945	0	0
112	610.622	610.703	0.0387291479613876	0.0500789686226779	88.1071190323386	47.6	47.8	58.8766145469717	50.695061125053	0	0
112	610.622	610.703	0.0500789686226779	0.0614258942888945	88.1295982203639	48.1037924151697	48.3033932135729	59.7527619233406	50.9163550214248	0	0
112	610.622	610.703	0.0614258942888945	0.0729688366717522	86.6330236114745	49.1159135559921	49.1159135559921	62.3291838008863	58.4124575429333	0	0
121	38.3	38.402	0.0070644315482954	0.0173758865703477	96.9795240207494	36.1233480176211	36.1233480176211	57.3102968084758	54.6242053623253	36.1233480176211	0
121	38.3	38.402	0.0173758865703477	0.0274402575915623	99.3604069138659	36.7117117117117	36.7117117117117	56.4857235122391	54.5732282611547	36.7117117117117	0
121	38.3	38.402	0.0274402575915623	0.0376658963902477	97.7934014380171	38.5809312638581	39.0243902439024	55.9417358256547	46.0948088057528	39.0243902439024	0
121	38.3	38.402	0.0376658963902477	0.0475487657153159	101.185188947451	39.2201834862385	39.2201834862385	48.3027849712653	46.4743972883807	39.2201834862385	0
121	38.3	38.402	0.0475487657153159	0.057400526748739	101.50469511059	41.9354838709677	41.9354838709677	55.2196069006628	50.762302220504	41.9354838709677	0
121	38.3	38.402	0.057400526748739	0.0687140283082326	88.3899643926648	40.0801603206413	40.0801603206413	41.9084260552927	41.9084260552927	40.0801603206413	0
122	610.781	610.855	0.00418108453347996	0.0152450395100214	90.383592677326	48.3606557377049	48.5655737704918	57.3310156779676	60.6619740962928	0	0
122	610.781	610.855	0.0152450395100214	0.0263363595084011	90.1605940632941	47.0347648261759	47.0347648261759	58.0933808547964	59.1975765676536	0	0
122	610.781	610.855	0.0263363595084011	0.0374050408003665	90.3449989770583	40.2862985685072	40.2862985685072	60.2730719724588	58.532695004987	0	0
122	610.781	610.855	0.0374050408003665	0.0482617023600508	92.1093463678976	39.5397489539749	39.7489539748954	60.5762630571272	47.4829622101244	0	0
122	610.781	610.855	0.0482617023600508	0.0595939214927599	88.2439695428776	46.8	46.8	60.1640612450217	55.3677567477287	0	0
131	38.508	38.75	0.00883417189943046	0.0151112526334612	159.309724117228	51.4492753623188	51.4492753623188	55.7224316383926	56.0050103242087	51.4492753623188	0
131	38.508	38.75	0.0151112526334612	0.0240796315498816	111.50287129027	39.8989898989899	40.4040404040404	53.7709874053448	46.5270903430398	40.4040404040404	0
131	38.508	38.75	0.0240796315498816	0.032753966874751	115.282608124797	24.3455497382199	42.1465968586387	42.09732332294	54.0933763993662	0	0
131	38.508	38.75	0.032753966874751	0.0414666753282533	114.774872284177	26.2337662337662	26.2337662337662	34.1001803046676	33.1163804614635	26.2337662337662	0
131	38.508	38.75	0.0414666753282533	0.050253246392652	113.810039510383	27.1317829457364	27.6485788113695	35.5968506017043	33.6187582071952	27.6485788113695	0
131	38.508	38.75	0.050253246392652	0.0590512465837681	113.662193484579	27.8350515463918	27.8350515463918	27.6416571928956	27.6416571928956	27.8350515463918	0
131	38.508	38.75	0.0590512465837681	0.0677997149755363	114.305722466911	26.9430051813472	27.2020725388601	34.6224280510509	33.4031363784878	27.2020725388601	0
131	38.508	38.75	0.0677997149755363	0.0765249634166132	114.609917041695	30.3896103896104	30.6493506493506	33.1733028875886	33.4097701394222	30.6493506493506	0
131	38.508	38.75	0.0765249634166132	0.08516417537611	115.751298230475	28.8713910761155	29.1338582677165	38.1422030896201	40.8844857499923	29.1338582677165	0
131	38.508	38.75	0.08516417537611	0.0939206174297157	114.201635079424	32.1243523316062	32.1243523316062	33.1437530029988	33.5215402021704	32.1243523316062	0
131	38.508	38.75	0.0939206174297157	0.102585141185783	115.413152315464	30.3664921465969	30.6282722513089	39.3193148418571	39.4073889640743	30.6282722513089	0
131	38.508	38.75	0.102585141185783	0.111179461520365	116.355914263081	30.8707124010554	31.3984168865435	33.0760300158378	33.0760300158378	31.3984168865435	0
131	38.508	38.75	0.111179461520365	0.119789774196877	116.139800907332	31.8421052631579	32.1052631578947	36.5529549794529	35.1068358563411	32.1052631578947	0
131	38.508	38.75	0.119789774196877	0.128373457280535	116.500107267925	31.2169312169312	33.0687830687831	35.6537527874744	35.4543240054383	33.0687830687831	0
131	38.508	38.75	0.128373457280535	0.137030427367579	115.513856458459	35.6020942408377	34.8167539267016	37.3434390673285	36.4061125369593	34.8167539267016	0
